Operation, num1, num2, entity1, entity2, raw_cost, v1_cost, v2_cost, unmatch_cost, Entity_type, change?
ns,3540,3567,protected ProblemType nsDocShell.mAllowPlugins,protected ProblemType nsDocShell.mAllowPlugins,0,0,0,87,Field,0
ns,3541,3568,protected ProblemType nsDocShell.mAllowSubframes,protected ProblemType nsDocShell.mAllowSubframes,0,0,0,87,Field,0
ns,3542,3569,protected ProblemType nsDocShell.mAppType,protected ProblemType nsDocShell.mAppType,0,0,0,87,Field,0
ns,3543,3570,protected ProblemType nsDocShell.mBounds,protected ProblemType nsDocShell.mBounds,0,0,0,87,Field,0
ns,3544,3571,protected ProblemType nsDocShell.mBusyFlags,protected ProblemType nsDocShell.mBusyFlags,0,0,0,87,Field,0
ns,3545,3572,protected ProblemType nsDocShell.mChildOffset,protected ProblemType nsDocShell.mChildOffset,0,0,0,87,Field,0
ns,3546,3573,protected ProblemType nsDocShell.mChromeEventHandler,protected ProblemType nsDocShell.mChromeEventHandler,0,0,0,87,Field,0
ns,3547,3574,protected ProblemType nsDocShell.mCommandManager,protected ProblemType nsDocShell.mCommandManager,0,0,0,87,Field,0
ns,3548,3575,protected ProblemType nsDocShell.mContentListener,protected ProblemType nsDocShell.mContentListener,0,0,0,87,Field,0
ns,3549,3576,protected ProblemType nsDocShell.mContentTypeHint,protected ProblemType nsDocShell.mContentTypeHint,0,0,0,87,Field,0
ns,3550,3577,private ProblemType nsDocShell.mContentViewer,private ProblemType nsDocShell.mContentViewer,0,0,0,87,Field,0
ns,3551,3578,protected ProblemType nsDocShell.mCreatingDocument,protected ProblemType nsDocShell.mCreatingDocument,0,0,0,87,Field,0
ns,3552,3579,protected ProblemType nsDocShell.mCurrentURI,protected ProblemType nsDocShell.mCurrentURI,0,0,0,87,Field,0
ns,3553,3580,protected ProblemType nsDocShell.mDefaultScrollbarPref,protected ProblemType nsDocShell.mDefaultScrollbarPref,0,0,0,87,Field,0
ns,3554,3581,protected ProblemType nsDocShell.mDocumentCharsetInfo,protected ProblemType nsDocShell.mDocumentCharsetInfo,0,0,0,87,Field,0
ns,3555,3582,protected ProblemType nsDocShell.mEODForCurrentDocument,protected ProblemType nsDocShell.mEODForCurrentDocument,0,0,0,87,Field,0
ns,3556,3583,private ProblemType nsDocShell.mEditorData,private ProblemType nsDocShell.mEditorData,0,0,0,87,Field,0
ns,3557,3584,protected ProblemType nsDocShell.mFailedChannel,protected ProblemType nsDocShell.mFailedChannel,0,0,0,87,Field,0
ns,3558,3585,protected ProblemType nsDocShell.mFailedLoadType,protected ProblemType nsDocShell.mFailedLoadType,0,0,0,87,Field,0
ns,3559,3586,protected ProblemType nsDocShell.mFailedURI,protected ProblemType nsDocShell.mFailedURI,0,0,0,87,Field,0
ns,3560,3587,protected ProblemType nsDocShell.mFind,protected ProblemType nsDocShell.mFind,0,0,0,87,Field,0
ns,3561,3588,protected ProblemType nsDocShell.mFiredUnloadEvent,protected ProblemType nsDocShell.mFiredUnloadEvent,0,0,0,87,Field,0
ns,3562,3589,protected ProblemType nsDocShell.mGlobalHistory,protected ProblemType nsDocShell.mGlobalHistory,0,0,0,87,Field,0
ns,3563,3590,protected ProblemType nsDocShell.mIsBeingDestroyed,protected ProblemType nsDocShell.mIsBeingDestroyed,0,0,0,87,Field,0
ns,3564,3591,protected ProblemType nsDocShell.mIsExecutingOnLoadHandler,protected ProblemType nsDocShell.mIsExecutingOnLoadHandler,0,0,0,87,Field,0
ns,3565,3592,protected ProblemType nsDocShell.mIsOffScreenBrowser,protected ProblemType nsDocShell.mIsOffScreenBrowser,0,0,0,87,Field,0
ns,3566,3593,protected ProblemType nsDocShell.mIsPrintingOrPP,protected ProblemType nsDocShell.mIsPrintingOrPP,0,0,0,87,Field,0
ns,3567,3594,protected ProblemType nsDocShell.mItemType,protected ProblemType nsDocShell.mItemType,0,0,0,87,Field,0
ns,3568,3595,protected ProblemType nsDocShell.mLSHE,protected ProblemType nsDocShell.mLSHE,0,0,0,87,Field,0
ns,3569,3596,private ProblemType nsDocShell.mLoadType,private ProblemType nsDocShell.mLoadType,0,0,0,87,Field,0
ns,3570,3597,protected ProblemType nsDocShell.mLoadedTransIndex,protected ProblemType nsDocShell.mLoadedTransIndex,0,0,0,87,Field,0
ns,3571,3598,protected ProblemType nsDocShell.mLoadingURI,protected ProblemType nsDocShell.mLoadingURI,0,0,0,87,Field,0
ns,3572,3599,protected ProblemType nsDocShell.mMarginHeight,protected ProblemType nsDocShell.mMarginHeight,0,0,10,86,Field,0
ns,3573,3600,protected ProblemType nsDocShell.mMarginWidth,protected ProblemType nsDocShell.mMarginWidth,0,0,0,87,Field,0
ns,3574,3601,protected ProblemType nsDocShell.mOSHE,protected ProblemType nsDocShell.mOSHE,0,0,0,87,Field,0
ns,3575,3602,protected ProblemType nsDocShell.mObserveErrorPages,protected ProblemType nsDocShell.mObserveErrorPages,0,0,0,87,Field,0
ns,3576,3603,protected ProblemType nsDocShell.mParentWidget,protected ProblemType nsDocShell.mParentWidget,0,0,0,87,Field,0
ns,3577,3604,protected ProblemType nsDocShell.mPrefs,protected ProblemType nsDocShell.mPrefs,0,0,0,87,Field,0
ns,3578,3605,protected ProblemType nsDocShell.mPreviousTransIndex,protected ProblemType nsDocShell.mPreviousTransIndex,0,0,0,87,Field,0
ns,3579,3606,private ProblemType nsDocShell.mReferrerURI,private ProblemType nsDocShell.mReferrerURI,0,0,0,87,Field,0
ns,3580,3607,private ProblemType nsDocShell.mRefreshURIList,private ProblemType nsDocShell.mRefreshURIList,0,0,0,87,Field,0
ns,3581,3608,protected ProblemType nsDocShell.mRestorePresentationEvent,protected ProblemType nsDocShell.mRestorePresentationEvent,0,0,0,87,Field,0
ns,3582,3609,protected ProblemType nsDocShell.mSavedRefreshURIList,protected ProblemType nsDocShell.mSavedRefreshURIList,0,0,0,87,Field,0
ns,3583,3610,protected ProblemType nsDocShell.mSavingOldViewer,protected ProblemType nsDocShell.mSavingOldViewer,0,0,0,87,Field,0
ns,3584,3611,protected ProblemType nsDocShell.mScriptGlobal,protected ProblemType nsDocShell.mScriptGlobal,0,0,0,87,Field,0
ns,3585,3612,protected ProblemType nsDocShell.mSecurityUI,protected ProblemType nsDocShell.mSecurityUI,0,0,0,87,Field,0
ns,3586,3613,protected ProblemType nsDocShell.mSessionHistory,protected ProblemType nsDocShell.mSessionHistory,0,0,0,87,Field,0
ns,3587,3614,protected ProblemType nsDocShell.mStorages,protected ProblemType nsDocShell.mStorages,0,0,0,87,Field,0
ns,3588,3615,protected ProblemType nsDocShell.mTransferableHookData,protected ProblemType nsDocShell.mTransferableHookData,0,0,0,87,Field,0
ns,3589,3616,protected ProblemType nsDocShell.mTreeOwner,protected ProblemType nsDocShell.mTreeOwner,0,0,10,86,Field,0
ns,3590,3617,protected ProblemType nsDocShell.mURIResultedInDocument,protected ProblemType nsDocShell.mURIResultedInDocument,0,0,0,87,Field,0
ns,3591,3618,protected ProblemType nsDocShell.mUseErrorPages,protected ProblemType nsDocShell.mUseErrorPages,0,0,0,87,Field,0
ns,3592,3619,protected static ProblemType nsDocShell.sURIFixup,protected static ProblemType nsDocShell.sURIFixup,0,0,0,87,Field,0
ns,3593,3620,protected void nsDocShell.ReattachEditorToWindow( ProblemType * ),protected void nsDocShell.ReattachEditorToWindow( ProblemType * ),0,0,0,87,Method,0
ns,3594,3621,protected ProblemType nsDocShell.RefreshURIFromQueue( ),protected ProblemType nsDocShell.RefreshURIFromQueue( ),0,0,0,87,Method,0
ns,3595,3622,public ProblemType nsDocShell.RestoreFromHistory( ),public ProblemType nsDocShell.RestoreFromHistory( ),0,0,10,86,Method,0
ns,3596,3623,protected ProblemType nsDocShell.RestorePresentation( ProblemType * ProblemType * ),protected ProblemType nsDocShell.RestorePresentation( ProblemType * ProblemType * ),0,0,0,87,Method,0
ns,3597,3624,protected ProblemType nsDocShell.ScrollIfAnchor( nsIURI * ProblemType * ProblemType ProblemType * ProblemType * ProblemType * ),protected ProblemType nsDocShell.ScrollIfAnchor( nsIURI * ProblemType * ProblemType ProblemType * ProblemType * ProblemType * ),0,0,0,87,Method,0
ns,3598,3625,protected ProblemType nsDocShell.SetBaseUrlForWyciwyg( ProblemType * ),protected ProblemType nsDocShell.SetBaseUrlForWyciwyg( ProblemType * ),0,0,0,87,Method,0
ns,3599,3626,protected static ProblemType nsDocShell.SetChildHistoryEntry( ProblemType * nsDocShell * ProblemType void * ),protected static ProblemType nsDocShell.SetChildHistoryEntry( ProblemType * nsDocShell * ProblemType void * ),0,10,0,86,Method,0
ns,3600,3627,protected ProblemType nsDocShell.SetCurrentURI( nsIURI * ProblemType * ProblemType ),protected ProblemType nsDocShell.SetCurrentURI( nsIURI * ProblemType * ProblemType ),0,0,0,87,Method,0
ns,3601,3628,protected ProblemType nsDocShell.SetDocLoaderParent( ProblemType * ),protected ProblemType nsDocShell.SetDocLoaderParent( ProblemType * ),0,0,0,87,Method,0
ns,3602,3629,protected ProblemType nsDocShell.SetDocPendingStateObj( ProblemType * ),protected ProblemType nsDocShell.SetDocPendingStateObj( ProblemType * ),0,0,0,87,Method,0
ns,3603,3630,protected void nsDocShell.SetHistoryEntry( ProblemType * ProblemType * ),protected void nsDocShell.SetHistoryEntry( ProblemType * ProblemType * ),0,0,0,87,Method,0
ns,3604,3631,protected void nsDocShell.SetReferrerURI( nsIURI * ),protected void nsDocShell.SetReferrerURI( nsIURI * ),0,0,0,87,Method,0
ns,3605,3632,protected ProblemType nsDocShell.SetupNewViewer( ProblemType * ),protected ProblemType nsDocShell.SetupNewViewer( ProblemType * ),0,0,0,87,Method,0
ns,3606,3633,protected void nsDocShell.SetupReferrerFromChannel( ProblemType * ),protected void nsDocShell.SetupReferrerFromChannel( ProblemType * ),0,0,0,87,Method,0
ns,3607,3634,protected ProblemType nsDocShell.ShouldAddToSessionHistory( nsIURI * ),protected ProblemType nsDocShell.ShouldAddToSessionHistory( nsIURI * ),0,0,0,87,Method,0
ns,3608,3635,protected ProblemType nsDocShell.ShouldCheckAppCache( nsIURI * ),protected ProblemType nsDocShell.ShouldCheckAppCache( nsIURI * ),0,0,0,87,Method,0
ns,3609,3636,protected ProblemType nsDocShell.ShouldDiscardLayoutState( ProblemType * ),protected ProblemType nsDocShell.ShouldDiscardLayoutState( ProblemType * ),0,0,0,87,Method,0
ns,3610,3637,public ProblemType nsDocShell.Stop( ),public ProblemType nsDocShell.Stop( ),0,0,0,87,Method,0
ns,3611,3638,protected ProblemType nsDocShell.StringifyJSValVariant( ProblemType * ProblemType & ),protected ProblemType nsDocShell.StringifyJSValVariant( ProblemType * ProblemType & ),0,0,0,87,Method,0
ns,3612,3639,protected void nsDocShell.SwapHistoryEntries( ProblemType * ProblemType * ),protected void nsDocShell.SwapHistoryEntries( ProblemType * ProblemType * ),0,0,0,87,Method,0
ns,3613,3640,protected static ProblemType nsDocShell.URIInheritsSecurityContext( nsIURI * ProblemType * ),protected static ProblemType nsDocShell.URIInheritsSecurityContext( nsIURI * ProblemType * ),0,0,0,87,Method,0
ns,3614,3641,protected static ProblemType nsDocShell.URIIsLocalFile( nsIURI * ),protected static ProblemType nsDocShell.URIIsLocalFile( nsIURI * ),0,0,0,87,Method,0
ns,3615,3642,protected static ProblemType nsDocShell.ValidateOrigin( ProblemType * ProblemType * ),protected static ProblemType nsDocShell.ValidateOrigin( ProblemType * ProblemType * ),0,0,0,87,Method,0
ns,3616,3643,protected static ProblemType nsDocShell.WalkHistoryEntries( ProblemType * nsDocShell * ProblemType -> ? (*)(? *  nsDocShell *  ?  void *) void * ),protected static ProblemType nsDocShell.WalkHistoryEntries( ProblemType * nsDocShell * ProblemType -> ? (*)(? *  nsDocShell *  ?  void *) void * ),0,10,0,86,Method,0
ns,3617,3644,nsDocShell.InterfaceRequestorProxy,nsDocShell.InterfaceRequestorProxy,0,0,0,87,Class,0
ns,3618,3645,nsDocShell.OnLinkClickEvent,nsDocShell.OnLinkClickEvent,0,0,0,87,Class,0
ns,3619,3646,nsDocShell.RestorePresentationEvent,nsDocShell.RestorePresentationEvent,0,0,10,86,Class,0
ns,3620,3647,nsDocShell.nsDSURIContentListener,nsDocShell.nsDSURIContentListener,0,0,0,87,Class,0
ns,3621,3648,public  nsDocShell.nsDocShell( ),public  nsDocShell.nsDocShell( ),0,0,0,87,Method,0
ns,3622,3649,public  nsDocShell.nsDocShell( nsDocShell & ),public  nsDocShell.nsDocShell( nsDocShell & ),0,10,0,86,Method,0
ns,3623,3650,protected nsString nsDocShell.mName,protected nsString nsDocShell.mName,0,0,0,87,Field,0
ns,3624,3651,protected nsString nsDocShell.mTitle,protected nsString nsDocShell.mTitle,0,0,0,87,Field,0
ns,3625,3652,protected  nsDocShell.~nsDocShell( ),protected  nsDocShell.~nsDocShell( ),0,0,0,87,Method,0
ns,3626,3653,nsHTMLAnchorElement,nsHTMLAnchorElement,0,0,9,817,Class,0
ns,3627,3654,public ProblemType nsHTMLAnchorElement.BindToTree( nsIDocument * nsIContent * nsIContent * ProblemType ),public ProblemType nsHTMLAnchorElement.BindToTree( nsIDocument * nsIContent * nsIContent * ProblemType ),0,0,0,87,Method,0
ns,3628,3655,public ProblemType nsHTMLAnchorElement.Clone( ProblemType * ProblemType * * ),public ProblemType nsHTMLAnchorElement.Clone( ProblemType * ProblemType * * ),0,0,0,87,Method,0
ns,3629,3656,public ProblemType nsHTMLAnchorElement.GetHrefURI( nsIURI * * ),public ProblemType nsHTMLAnchorElement.GetHrefURI( nsIURI * * ),0,0,0,87,Method,0
ns,3630,3657,public ProblemType nsHTMLAnchorElement.GetLinkState( ProblemType & ),public ProblemType nsHTMLAnchorElement.GetLinkState( ProblemType & ),0,0,0,87,Method,0
ns,3631,3658,public void nsHTMLAnchorElement.GetLinkTarget( ProblemType & ),public void nsHTMLAnchorElement.GetLinkTarget( ProblemType & ),0,0,0,87,Method,0
ns,3632,3659,public ProblemType nsHTMLAnchorElement.IsFocusable( ProblemType * ),public ProblemType nsHTMLAnchorElement.IsFocusable( ProblemType * ),0,0,0,87,Method,0
ns,3633,3660,public ProblemType nsHTMLAnchorElement.IsLink( nsIURI * * ),public ProblemType nsHTMLAnchorElement.IsLink( nsIURI * * ),0,0,0,87,Method,0
ns,3634,3661,public ProblemType nsHTMLAnchorElement.LinkAdded( ),public ProblemType nsHTMLAnchorElement.LinkAdded( ),0,0,0,87,Method,0
ns,3635,3662,public ProblemType nsHTMLAnchorElement.LinkRemoved( ),public ProblemType nsHTMLAnchorElement.LinkRemoved( ),0,0,0,87,Method,0
ns,3636,3663,public ProblemType nsHTMLAnchorElement.PostHandleEvent( ProblemType & ),public ProblemType nsHTMLAnchorElement.PostHandleEvent( ProblemType & ),0,0,0,87,Method,0
ns,3637,3665,public ProblemType nsHTMLAnchorElement.NS_DECL_NSIDOMNSHTMLANCHORELEMENT,public ProblemType nsHTMLAnchorElement.NS_DECL_NSIDOMNSHTMLANCHORELEMENT,0,0,0,87,Field,0
ns,3638,3666,protected ProblemType nsHTMLAnchorElement.mLinkState,protected ProblemType nsHTMLAnchorElement.mLinkState,0,0,0,87,Field,0
ns,3639,3667,public ProblemType nsHTMLAnchorElement.SetAttr( ProblemType nsIAtom * ProblemType & ProblemType ),public ProblemType nsHTMLAnchorElement.SetAttr( ProblemType nsIAtom * ProblemType & ProblemType ),0,0,0,87,Method,0
ns,3640,3668,public ProblemType nsHTMLAnchorElement.SetAttr( ProblemType nsIAtom * nsIAtom * ProblemType & ProblemType ),public ProblemType nsHTMLAnchorElement.SetAttr( ProblemType nsIAtom * nsIAtom * ProblemType & ProblemType ),0,0,0,87,Method,0
ns,3641,3669,public void nsHTMLAnchorElement.SetFocus( nsPresContext * ),public void nsHTMLAnchorElement.SetFocus( nsPresContext * ),0,0,0,87,Method,0
ns,3642,3670,public ProblemType nsHTMLAnchorElement.SetLinkState( ProblemType ),public ProblemType nsHTMLAnchorElement.SetLinkState( ProblemType ),0,0,0,87,Method,0
ns,3643,3671,public void nsHTMLAnchorElement.UnbindFromTree( ProblemType ProblemType ),public void nsHTMLAnchorElement.UnbindFromTree( ProblemType ProblemType ),0,0,0,87,Method,0
ns,3644,3672,public ProblemType nsHTMLAnchorElement.UnsetAttr( ProblemType nsIAtom * ProblemType ),public ProblemType nsHTMLAnchorElement.UnsetAttr( ProblemType nsIAtom * ProblemType ),0,0,0,87,Method,0
ns,3645,3673,public  nsHTMLAnchorElement.nsHTMLAnchorElement( ProblemType * ),public  nsHTMLAnchorElement.nsHTMLAnchorElement( ProblemType * ),0,0,0,87,Method,0
ns,3646,3674,public  nsHTMLAnchorElement.nsHTMLAnchorElement( nsHTMLAnchorElement & ),public  nsHTMLAnchorElement.nsHTMLAnchorElement( nsHTMLAnchorElement & ),0,10,0,86,Method,0
ns,3647,3675,public void nsHTMLAnchorElement.nsHTMLAnchorElement.Blur()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.Blur()( ),0,0,10,86,Method,0
ns,3648,3676,public void nsHTMLAnchorElement.nsHTMLAnchorElement.Focus()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.Focus()( ),0,0,0,87,Method,0
ns,3649,3677,public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetHash()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetHash()( ),0,0,0,87,Method,0
ns,3650,3678,public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetHost()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetHost()( ),0,0,0,87,Method,0
ns,3651,3679,public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetHostname()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetHostname()( ),0,0,0,87,Method,0
ns,3652,3680,public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetPathname()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetPathname()( ),0,0,0,87,Method,0
ns,3653,3681,public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetPing()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetPing()( ),0,0,10,86,Method,0
ns,3654,3682,public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetPort()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetPort()( ),0,0,0,87,Method,0
ns,3655,3683,public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetProtocol()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetProtocol()( ),0,0,0,87,Method,0
ns,3656,3684,public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetSearch()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetSearch()( ),0,0,0,87,Method,0
ns,3657,3685,public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetTarget()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetTarget()( ),0,0,0,87,Method,0
ns,3658,3686,public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetText()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.GetText()( ),0,0,0,87,Method,0
ns,3659,3687,public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetHash()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetHash()( ),0,0,0,87,Method,0
ns,3660,3688,public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetHost()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetHost()( ),0,0,10,86,Method,0
ns,3661,3689,public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetHostname()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetHostname()( ),0,0,0,87,Method,0
ns,3662,3690,public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetPathname()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetPathname()( ),0,0,0,87,Method,0
ns,3663,3691,public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetPing()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetPing()( ),0,0,0,87,Method,0
ns,3664,3692,public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetPort()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetPort()( ),0,0,0,87,Method,0
ns,3665,3693,public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetProtocol()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetProtocol()( ),0,0,0,87,Method,0
ns,3666,3694,public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetSearch()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetSearch()( ),0,0,0,87,Method,0
ns,3667,3695,public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetTarget()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.SetTarget()( ),0,0,0,87,Method,0
ns,3668,3696,public void nsHTMLAnchorElement.nsHTMLAnchorElement.ToString()( ),public void nsHTMLAnchorElement.nsHTMLAnchorElement.ToString()( ),0,0,0,87,Method,0
ns,3669,3697,public  nsHTMLAnchorElement.~nsHTMLAnchorElement( ),public  nsHTMLAnchorElement.~nsHTMLAnchorElement( ),0,0,0,87,Method,0
ns,3670,3698,nsHTMLTableColElement,nsHTMLTableColElement,0,0,9,205,Class,0
ns,3671,3699,public ProblemType nsHTMLTableColElement.Clone( ProblemType * ProblemType * * ),public ProblemType nsHTMLTableColElement.Clone( ProblemType * ProblemType * * ),0,0,0,87,Method,0
ns,3672,3700,public ProblemType nsHTMLTableColElement.GetAttributeMappingFunction( ),public ProblemType nsHTMLTableColElement.GetAttributeMappingFunction( ),0,0,0,87,Method,0
ns,3673,3702,public ProblemType nsHTMLTableColElement.ParseAttribute( ProblemType nsIAtom * ProblemType & nsAttrValue & ),public ProblemType nsHTMLTableColElement.ParseAttribute( ProblemType nsIAtom * ProblemType & nsAttrValue & ),0,0,0,87,Method,0
ns,3674,3703,public  nsHTMLTableColElement.nsHTMLTableColElement( ProblemType * ),public  nsHTMLTableColElement.nsHTMLTableColElement( ProblemType ),0,0,0,87,Method,1
ns,3675,3704,public  nsHTMLTableColElement.nsHTMLTableColElement( nsHTMLTableColElement & ),public  nsHTMLTableColElement.nsHTMLTableColElement( nsHTMLTableColElement & ),0,10,0,86,Method,0
ns,3676,3705,public void nsHTMLTableColElement.nsHTMLTableColElement.IsAttributeMapped()( ),public void nsHTMLTableColElement.nsHTMLTableColElement.IsAttributeMapped()( ),0,0,0,87,Method,0
ns,3677,3706,public  nsHTMLTableColElement.~nsHTMLTableColElement( ),public  nsHTMLTableColElement.~nsHTMLTableColElement( ),0,0,0,87,Method,0
ns,3678,3707,nsHTTPAuthInformation,nsHTTPAuthInformation,0,0,0,138,Class,0
ns,3679,3708,public void nsHTTPAuthInformation.SetToHttpAuthIdentity( ProblemType ProblemType & ),public void nsHTTPAuthInformation.SetToHttpAuthIdentity( ProblemType ProblemType & ),0,0,0,87,Method,0
ns,3680,3709,public  nsHTTPAuthInformation.nsHTTPAuthInformation( ProblemType nsString & ProblemType & ),public  nsHTTPAuthInformation.nsHTTPAuthInformation( ProblemType nsString & ProblemType & ),0,0,0,87,Method,0
ns,3681,3710,public  nsHTTPAuthInformation.nsHTTPAuthInformation( nsHTTPAuthInformation & ),public  nsHTTPAuthInformation.nsHTTPAuthInformation( nsHTTPAuthInformation & ),0,10,0,86,Method,0
ns,3682,3711,nsHttpChannelCacheKey,nsHttpChannelCacheKey,0,0,0,206,Class,0
ns,3683,3712,private ProblemType nsHttpChannelCacheKey.NS_DECL_NSISUPPORTSPRIMITIVE,private ProblemType nsHttpChannelCacheKey.NS_DECL_NSISUPPORTSPRIMITIVE,0,0,0,87,Field,0
ns,3684,3713,protected ProblemType nsHttpChannelCacheKey.mSupportsCString,protected ProblemType nsHttpChannelCacheKey.mSupportsCString,0,0,0,87,Field,0
ns,3685,3714,protected ProblemType nsHttpChannelCacheKey.mSupportsPRUint32,protected ProblemType nsHttpChannelCacheKey.mSupportsPRUint32,0,0,0,87,Field,0
ns,3686,3715,private ProblemType nsHttpChannelCacheKey.SetData( ProblemType & ),private ProblemType nsHttpChannelCacheKey.SetData( ProblemType & ),0,0,0,87,Method,0
ns,3687,3716,public ProblemType nsHttpChannelCacheKey.SetData( ProblemType ProblemType & ),public ProblemType nsHttpChannelCacheKey.SetData( ProblemType ProblemType & ),0,0,10,86,Method,0
ns,3688,3717,public  nsHttpChannelCacheKey.nsHttpChannelCacheKey( nsHttpChannelCacheKey & ),public  nsHttpChannelCacheKey.nsHttpChannelCacheKey( nsHttpChannelCacheKey & ),0,10,0,86,Method,0
ns,3689,3718,public  nsHttpChannelCacheKey.nsHttpChannelCacheKey( void ),public  nsHttpChannelCacheKey.nsHttpChannelCacheKey( void ),0,0,0,87,Method,0
ns,3690,3719,nsHyperTextAccessible,nsHyperTextAccessible,0,0,0,546,Class,0
ns,3691,3720,public void nsHyperTextAccessible.CacheChildren( ),public void nsHyperTextAccessible.CacheChildren( ),0,0,10,86,Method,0
ns,3692,3721,public static ProblemType nsHyperTextAccessible.ContentToRenderedOffset( nsIFrame * ProblemType ProblemType * ),public static ProblemType nsHyperTextAccessible.ContentToRenderedOffset( nsIFrame * ProblemType ProblemType * ),0,0,0,87,Method,0
ns,3693,3722,public ProblemType nsHyperTextAccessible.DOMPointToHypertextOffset( nsIDOMNode * ProblemType ProblemType * ProblemType * * ProblemType ),public ProblemType nsHyperTextAccessible.DOMPointToHypertextOffset( nsIDOMNode * ProblemType ProblemType * ProblemType * * ProblemType ),0,0,0,87,Method,0
ns,3694,3723,protected ProblemType nsHyperTextAccessible.DOMRangeBoundToHypertextOffset( ProblemType * ProblemType ProblemType ProblemType * ),protected ProblemType nsHyperTextAccessible.DOMRangeBoundToHypertextOffset( ProblemType * ProblemType ProblemType ProblemType * ),0,0,0,87,Method,0
ns,3695,3724,protected ProblemType nsHyperTextAccessible.FindEndOffsetInSubtree( nsIDOMNode * ProblemType * ProblemType * ),protected ProblemType nsHyperTextAccessible.FindEndOffsetInSubtree( nsIDOMNode * ProblemType * ProblemType * ),0,0,10,86,Method,0
ns,3696,3725,protected ProblemType nsHyperTextAccessible.FindStartOffsetInSubtree( nsIDOMNode * nsIDOMNode * ProblemType * ProblemType * ),protected ProblemType nsHyperTextAccessible.FindStartOffsetInSubtree( nsIDOMNode * nsIDOMNode * ProblemType * ProblemType * ),0,0,0,87,Method,0
ns,3697,3726,public ProblemType nsHyperTextAccessible.GetAttributesInternal( ProblemType * ),public ProblemType nsHyperTextAccessible.GetAttributesInternal( ProblemType * ),0,0,0,87,Method,0
ns,3698,3727,protected ProblemType nsHyperTextAccessible.GetBoundsForString( nsIFrame * ProblemType ProblemType ),protected ProblemType nsHyperTextAccessible.GetBoundsForString( nsIFrame * ProblemType ProblemType ),0,0,10,86,Method,0
ns,3699,3728,protected ProblemType nsHyperTextAccessible.GetCSSTextAttributes( ProblemType nsIDOMNode * ProblemType * ProblemType * ProblemType * ),protected ProblemType nsHyperTextAccessible.GetCSSTextAttributes( ProblemType nsIDOMNode * ProblemType * ProblemType * ProblemType * ),0,0,0,87,Method,0
ns,3700,3729,protected ProblemType nsHyperTextAccessible.GetCaretLineNumber( ),protected ProblemType nsHyperTextAccessible.GetCaretLineNumber( ),0,0,0,87,Method,0
ns,3701,3730,protected ProblemType nsHyperTextAccessible.GetDOMPointByFrameOffset( nsIFrame * ProblemType ProblemType * nsIDOMNode * * ProblemType * ),protected ProblemType nsHyperTextAccessible.GetDOMPointByFrameOffset( nsIFrame * ProblemType ProblemType * nsIDOMNode * * ProblemType * ),0,0,0,87,Method,0
